journal_id,journal_line_id,period,posting_date,source_system,source_doc_id,batch_id,company_code,branch_id,biz_line_id,account_code,account_name,dr_cr,amount,currency,description,posting_status
JV0000117,JV0000117-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000119,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,6746811.48,CNY,经纪佣金收入应收确认,POSTED
JV0000117,JV0000117-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000119,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,6746811.48,CNY,经纪佣金收入入账,POSTED
JV0000118,JV0000118-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000120,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,7498969.64,CNY,经纪佣金收入应收确认,POSTED
JV0000118,JV0000118-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000120,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,7498969.64,CNY,经纪佣金收入入账,POSTED
JV0000119,JV0000119-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000121,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,3012661.1,CNY,经纪佣金收入应收确认,POSTED
JV0000119,JV0000119-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000121,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,3012661.1,CNY,经纪佣金收入入账,POSTED
JV0000120,JV0000120-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000122,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,1547590.68,CNY,经纪佣金收入应收确认,POSTED
JV0000120,JV0000120-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000122,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,1547590.68,CNY,经纪佣金收入入账,POSTED
JV0000121,JV0000121-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000123,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,25079132.11,CNY,经纪佣金收入应收确认,POSTED
JV0000121,JV0000121-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000123,COMM_202504_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,25079132.11,CNY,经纪佣金收入入账,POSTED
JV0000122,JV0000122-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000124,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,1375936.43,CNY,经纪佣金收入应收确认,POSTED
JV0000122,JV0000122-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000124,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,1375936.43,CNY,经纪佣金收入入账,POSTED
JV0000123,JV0000123-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000125,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,3457271.96,CNY,经纪佣金收入应收确认,POSTED
JV0000123,JV0000123-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000125,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,3457271.96,CNY,经纪佣金收入入账,POSTED
JV0000124,JV0000124-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000126,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,18671363.59,CNY,经纪佣金收入应收确认,POSTED
JV0000124,JV0000124-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000126,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,18671363.59,CNY,经纪佣金收入入账,POSTED
JV0000125,JV0000125-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000127,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,370083.86,CNY,经纪佣金收入应收确认,POSTED
JV0000125,JV0000125-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000127,COMM_202504_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,370083.86,CNY,经纪佣金收入入账,POSTED
JV0000126,JV0000126-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000128,WEALTH_202504,CJSC_SYNTH,B002,WEALTH,1122,应收账款,DR,3207370.63,CNY,财富管理代销收入入账,POSTED
JV0000126,JV0000126-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000128,WEALTH_202504,CJSC_SYNTH,B002,WEALTH,6022,财富管理代销收入,CR,3207370.63,CNY,财富管理代销收入入账,POSTED
JV0000127,JV0000127-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000129,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,21798664.32,CNY,经纪佣金收入应收确认,POSTED
JV0000127,JV0000127-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000129,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,21798664.32,CNY,经纪佣金收入入账,POSTED
JV0000128,JV0000128-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000130,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,5283351.44,CNY,经纪佣金收入应收确认,POSTED
JV0000128,JV0000128-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000130,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,5283351.44,CNY,经纪佣金收入入账,POSTED
JV0000129,JV0000129-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000131,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,17830521.25,CNY,经纪佣金收入应收确认,POSTED
JV0000129,JV0000129-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000131,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,17830521.25,CNY,经纪佣金收入入账,POSTED
JV0000130,JV0000130-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000132,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,1340357.49,CNY,经纪佣金收入应收确认,POSTED
JV0000130,JV0000130-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000132,COMM_202505_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,1340357.49,CNY,经纪佣金收入入账,POSTED
JV0000131,JV0000131-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000133,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,1723217.25,CNY,经纪佣金收入应收确认,POSTED
JV0000131,JV0000131-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000133,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,1723217.25,CNY,经纪佣金收入入账,POSTED
JV0000132,JV0000132-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000133,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,1723217.25,CNY,经纪佣金收入应收确认,POSTED
JV0000132,JV0000132-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000133,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,1723217.25,CNY,经纪佣金收入入账-重复批次,POSTED
JV0000133,JV0000133-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000134,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,5982004.0,CNY,经纪佣金收入应收确认,POSTED
JV0000133,JV0000133-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000134,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,5982004.0,CNY,经纪佣金收入入账,POSTED
JV0000134,JV0000134-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000135,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,26721167.62,CNY,经纪佣金收入应收确认,POSTED
JV0000134,JV0000134-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000135,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,26721167.62,CNY,经纪佣金收入入账,POSTED
JV0000135,JV0000135-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000136,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,23389729.26,CNY,经纪佣金收入应收确认,POSTED
JV0000135,JV0000135-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000136,COMM_202505_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,23389729.26,CNY,经纪佣金收入入账,POSTED
JV0000136,JV0000136-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000137,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,12642864.79,CNY,经纪佣金收入应收确认,POSTED
JV0000136,JV0000136-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000137,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,12642864.79,CNY,经纪佣金收入入账,POSTED
JV0000137,JV0000137-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000138,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,1833822.8,CNY,经纪佣金收入应收确认,POSTED
JV0000137,JV0000137-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000138,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,1833822.8,CNY,经纪佣金收入入账,POSTED
JV0000138,JV0000138-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000139,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,14151301.7,CNY,经纪佣金收入应收确认,POSTED
JV0000138,JV0000138-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000139,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,14151301.7,CNY,经纪佣金收入入账,POSTED
JV0000139,JV0000139-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000140,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,8952487.49,CNY,经纪佣金收入应收确认,POSTED
JV0000139,JV0000139-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000140,COMM_202505_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,8952487.49,CNY,经纪佣金收入入账,POSTED
JV0000140,JV0000140-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000141,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,810403.46,CNY,经纪佣金收入应收确认,POSTED
JV0000140,JV0000140-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000141,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,810403.46,CNY,经纪佣金收入入账,POSTED
JV0000141,JV0000141-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000142,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,8019729.82,CNY,经纪佣金收入应收确认,POSTED
JV0000141,JV0000141-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000142,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,8019729.82,CNY,经纪佣金收入入账,POSTED
JV0000142,JV0000142-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000143,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,13001104.95,CNY,经纪佣金收入应收确认,POSTED
JV0000142,JV0000142-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000143,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,13001104.95,CNY,经纪佣金收入入账,POSTED
JV0000143,JV0000143-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000144,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,9967626.74,CNY,经纪佣金收入应收确认,POSTED
JV0000143,JV0000143-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000144,COMM_202505_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,9967626.74,CNY,经纪佣金收入入账,POSTED
JV0000144,JV0000144-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000145,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,18237106.41,CNY,经纪佣金收入应收确认,POSTED
JV0000144,JV0000144-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000145,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,18237106.41,CNY,经纪佣金收入入账,POSTED
JV0000145,JV0000145-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000146,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,2724753.42,CNY,经纪佣金收入应收确认,POSTED
JV0000145,JV0000145-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000146,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,2724753.42,CNY,经纪佣金收入入账,POSTED
JV0000146,JV0000146-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000147,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,999058.95,CNY,经纪佣金收入应收确认,POSTED
JV0000146,JV0000146-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000147,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,999058.95,CNY,经纪佣金收入入账,POSTED
JV0000147,JV0000147-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000148,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,4056334.37,CNY,经纪佣金收入应收确认,POSTED
JV0000147,JV0000147-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000148,COMM_202505_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,4056334.37,CNY,经纪佣金收入入账,POSTED
JV0000148,JV0000148-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000149,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,38046.99,CNY,经纪佣金收入应收确认,POSTED
JV0000148,JV0000148-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000149,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,38046.99,CNY,经纪佣金收入入账,POSTED
JV0000149,JV0000149-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000150,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,9395275.15,CNY,经纪佣金收入应收确认,POSTED
JV0000149,JV0000149-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000150,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,9395275.15,CNY,经纪佣金收入入账,POSTED
JV0000150,JV0000150-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000151,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,1353316.97,CNY,经纪佣金收入应收确认,POSTED
JV0000150,JV0000150-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000151,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,1353316.97,CNY,经纪佣金收入入账,POSTED
JV0000151,JV0000151-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000152,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,12339808.14,CNY,经纪佣金收入应收确认,POSTED
JV0000151,JV0000151-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000152,COMM_202505_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,12339808.14,CNY,经纪佣金收入入账,POSTED
JV0000152,JV0000152-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000153,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,11812582.59,CNY,经纪佣金收入应收确认,POSTED
JV0000152,JV0000152-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000153,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,11812582.59,CNY,经纪佣金收入入账,POSTED
JV0000153,JV0000153-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000154,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,3338350.38,CNY,经纪佣金收入应收确认,POSTED
JV0000153,JV0000153-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000154,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,3338350.38,CNY,经纪佣金收入入账,POSTED
JV0000154,JV0000154-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000155,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,11514344.08,CNY,经纪佣金收入应收确认,POSTED
JV0000154,JV0000154-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000155,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,11514344.08,CNY,经纪佣金收入入账,POSTED
JV0000155,JV0000155-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000156,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,13806005.65,CNY,经纪佣金收入应收确认,POSTED
JV0000155,JV0000155-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000156,COMM_202505_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,13806005.65,CNY,经纪佣金收入入账,POSTED
JV0000156,JV0000156-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000157,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,12361657.42,CNY,经纪佣金收入应收确认,POSTED
JV0000156,JV0000156-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000157,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,12361657.42,CNY,经纪佣金收入入账,POSTED
JV0000157,JV0000157-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000158,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,1933918.4,CNY,经纪佣金收入应收确认,POSTED
JV0000157,JV0000157-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000158,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,1933918.4,CNY,经纪佣金收入入账,POSTED
JV0000158,JV0000158-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000159,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,9559559.53,CNY,经纪佣金收入应收确认,POSTED
JV0000158,JV0000158-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000159,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,9559559.53,CNY,经纪佣金收入入账,POSTED
JV0000159,JV0000159-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000160,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,2162117.82,CNY,经纪佣金收入应收确认,POSTED
JV0000159,JV0000159-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000160,COMM_202505_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,2162117.82,CNY,经纪佣金收入入账,POSTED
JV0000160,JV0000160-001,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000161,WEALTH_202505,CJSC_SYNTH,B005,WEALTH,1122,应收账款,DR,3495211.58,CNY,财富管理代销收入入账,POSTED
JV0000160,JV0000160-002,2025-05,2025-05-28,REVENUE_SUBLEDGER,SL0000161,WEALTH_202505,CJSC_SYNTH,B005,WEALTH,6022,财富管理代销收入,CR,3495211.58,CNY,财富管理代销收入入账,POSTED
JV0000161,JV0000161-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000162,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,31990682.94,CNY,经纪佣金收入应收确认,POSTED
JV0000161,JV0000161-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000162,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,31990682.94,CNY,经纪佣金收入入账,POSTED
JV0000162,JV0000162-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000163,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,942189.38,CNY,经纪佣金收入应收确认,POSTED
JV0000162,JV0000162-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000163,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,942189.38,CNY,经纪佣金收入入账,POSTED
JV0000163,JV0000163-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000164,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,9962338.8,CNY,经纪佣金收入应收确认,POSTED
JV0000163,JV0000163-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000164,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,9962338.8,CNY,经纪佣金收入入账,POSTED
JV0000164,JV0000164-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000165,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,1181076.59,CNY,经纪佣金收入应收确认,POSTED
JV0000164,JV0000164-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000165,COMM_202506_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,1181076.59,CNY,经纪佣金收入入账,POSTED
JV0000165,JV0000165-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000166,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,4066566.86,CNY,经纪佣金收入应收确认,POSTED
JV0000165,JV0000165-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000166,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,4066566.86,CNY,经纪佣金收入入账,POSTED
JV0000166,JV0000166-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000167,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,2276142.72,CNY,经纪佣金收入应收确认,POSTED
JV0000166,JV0000166-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000167,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,2276142.72,CNY,经纪佣金收入入账,POSTED
JV0000167,JV0000167-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000168,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,44546266.42,CNY,经纪佣金收入应收确认,POSTED
JV0000167,JV0000167-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000168,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,44546266.42,CNY,经纪佣金收入入账,POSTED
JV0000168,JV0000168-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000169,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,4206383.62,CNY,经纪佣金收入应收确认,POSTED
JV0000168,JV0000168-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000169,COMM_202506_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,4206383.62,CNY,经纪佣金收入入账,POSTED
JV0000169,JV0000169-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000170,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,4476035.56,CNY,经纪佣金收入应收确认,POSTED
JV0000169,JV0000169-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000170,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,4476035.56,CNY,经纪佣金收入入账,POSTED
JV0000170,JV0000170-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000171,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,1568870.62,CNY,经纪佣金收入应收确认,POSTED
JV0000170,JV0000170-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000171,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,1568870.62,CNY,经纪佣金收入入账,POSTED
JV0000171,JV0000171-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000172,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,1015737.47,CNY,经纪佣金收入应收确认,POSTED
JV0000171,JV0000171-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000172,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,1015737.47,CNY,经纪佣金收入入账,POSTED
JV0000172,JV0000172-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000173,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,28751340.11,CNY,经纪佣金收入应收确认,POSTED
JV0000172,JV0000172-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000173,COMM_202506_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,28751340.11,CNY,经纪佣金收入入账,POSTED
JV0000173,JV0000173-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000174,COMM_202506_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,13344098.1,CNY,经纪佣金收入应收确认,POSTED
JV0000173,JV0000173-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000174,COMM_202506_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,13344098.1,CNY,经纪佣金收入入账,POSTED
JV0000174,JV0000174-001,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000175,COMM_202506_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,901598.24,CNY,经纪佣金收入应收确认,POSTED
JV0000174,JV0000174-002,2025-06,2025-06-28,REVENUE_SUBLEDGER,SL0000175,COMM_202506_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,901598.24,CNY,经纪佣金收入入账,POSTED
